id,name,type,parentId
460105,Xiuying District,4,460100
460106,Longhua District,4,460100
460107,Qiongshan District,4,460100
460108,Meilan District,4,460100
460202,Haitang District,4,460200
460203,Jiyang District,4,460200
460204,Tianya District,4,460200
460205,Yazhou District,4,460200
460321,Xisha Islands,4,460300
460322,Nansha Islands,4,460300
460323,The islands and reefs of Zhongsha Islands and their surrounding waters,4,460300
469001,Wuzhishan City,4,469000
469002,Qionghai City,4,469000
469005,Wenchang City,4,469000
469006,Wanning City,4,469000
469007,Dongfang City,4,469000
469021,Ding'an County,4,469000
469022,Tunchang County,4,469000
469023,Chengmai County,4,469000
469024,Lingao County,4,469000
469025,Baisha Li Autonomous County,4,469000
469026,Changjiang Li Autonomous County,4,469000
469027,Ledong Li Autonomous County,4,469000
469028,Lingshui Li Autonomous County,4,469000
469029,Baoting Li and Miao Autonomous County,4,469000
469030,Qiongzhong Li and Miao Autonomous County,4,469000
500101,Wanzhou District,4,500100
500102,Fuling District,4,500100
500103,Yuzhong District,4,500100
500104,Dadukou District,4,500100
500105,Jiangbei District,4,500100
500106,Shapingba District,4,500100
500107,Jiulongpo District,4,500100
500108,Nan'an District,4,500100
500109,Beibei District,4,500100
500110,Qijiang District,4,500100
500111,Dazu District,4,500100
500112,Yubei District,4,500100
500113,Banan District,4,500100
500114,Qianjiang District,4,500100
500115,Changshou District,4,500100
500116,Jiangjin District,4,500100
500117,Hechuan District,4,500100
500118,Yongchuan District,4,500100
500119,Nanchuan District,4,500100
500120,Bishan District,4,500100
500151,Tongliang District,4,500100
500152,Tongnan District,4,500100
500153,Rongchang District,4,500100
500154,Kaizhou District,4,500100
500155,Liangping District,4,500100
500156,Wulung District,4,500100
500229,Chengkou County,4,500100
500230,Fengdu County,4,500100
500231,Dianjiang County,4,500100
500233,Zhong County,4,500100
500235,Yunyang County,4,500100
500236,Fengjie County,4,500100
500237,Wushan County,4,500100
500238,Wuxi County,4,500100
500240,Shizhu Tujia Autonomous County,4,500100
500241,Xiushan Tujia and Miao Autonomous County,4,500100
500242,Youyang Tujia and Miao Autonomous County,4,500100
500243,Pengshui Miao and Tujia Autonomous County,4,500100
510104,Jinjiang District,4,510100
510105,Qingyang District,4,510100
510106,Jinniu District,4,510100
510107,Wuhou District,4,510100
510108,Chenghua District,4,510100
510112,Longquanyi District,4,510100
510113,Qingbaijiang District,4,510100
510114,Xindu District,4,510100
510115,Wenjiang District,4,510100
510116,Shuangliu District,4,510100
510117,Pidu District,4,510100
510118,Xinjin District,4,510100
510121,Jintang County,4,510100
510129,Dayi County,4,510100
510131,Pujiang County,4,510100
510181,Dujiangyan City,4,510100
510182,Pengzhou City,4,510100
510183,Qionglai City,4,510100
510184,Chongzhou City,4,510100
510185,Jianyang City,4,510100
510302,Ziliujing District,4,510300
510303,Gongjing District,4,510300
510304,Da'an District,4,510300
510311,Yantan District,4,510300
510321,Rong County,4,510300
510322,Fushun County,4,510300
510402,Eastern District,4,510400
510403,West District,4,510400
510411,Renhe District,4,510400
510421,Miyi County,4,510400
510422,Yanbian County,4,510400
510502,Jiangyang District,4,510500
510503,Naxi District,4,510500
510504,Longmatan District,4,510500
510521,Lu County,4,510500
510522,Hejiang County,4,510500
510524,Xuyong County,4,510500
510525,Gulin County,4,510500
510603,Jingyang District,4,510600
510604,Luojiang District,4,510600
510623,Zhongjiang County,4,510600
510681,Guanghan City,4,510600
510682,Shifang City,4,510600
510683,Mianzhu City,4,510600
510703,Fucheng District,4,510700
510704,Youxian District,4,510700
510705,Anzhou District,4,510700
510722,Santai County,4,510700
510723,Yanting County,4,510700
510725,Zitong County,4,510700
510726,Beichuan Qiang Autonomous County,4,510700
510727,Pingwu County,4,510700
510781,Jiangyou City,4,510700
510802,Lizhou District,4,510800
510811,Zhaohua District,4,510800
510812,Chaotian District,4,510800
510821,Wangcang County,4,510800
510822,Qingchuan County,4,510800
510823,Jiangge County,4,510800
510824,Cangxi County,4,510800
510903,Chuanshan District,4,510900
510904,Anju District,4,510900
510921,Pengxi County,4,510900
510923,Daying County,4,510900
510981,Shehong City,4,510900
511002,Shizhong District,4,511000
511011,Dongxing District,4,511000
511024,Weiyuan County,4,511000
511025,Zizhong County,4,511000
511071,Neijiang Economic Development Zone,4,511000
511083,Longchang City,4,511000
511102,Shizhong District,4,511100
511111,Shawan District,4,511100
511112,Wutongqiao District,4,511100
511113,Jinkouhe District,4,511100
511123,Qianwei County,4,511100
511124,Jingyan County,4,511100
511126,Jiajiang County,4,511100
511129,Muchuan County,4,511100
511132,Ebian Yi Autonomous County,4,511100
511133,Mabian Yi Autonomous County,4,511100
511181,Emeishan City,4,511100
511302,Shunqing District,4,511300
511303,Gaoping District,4,511300
511304,Jialing District,4,511300
511321,Nanbu County,4,511300
511322,Yingshan County,4,511300
511323,Peng'an County,4,511300
511324,Yilong County,4,511300
511325,Xichong County,4,511300
511381,Langzhong City,4,511300
511402,Dongpo District,4,511400
511403,Pengshan District,4,511400
511421,Renshou County,4,511400
511423,Hongya County,4,511400
511424,Danleng County,4,511400
511425,Qingshen County,4,511400
511502,Cuiping District,4,511500
511503,Nanxi District,4,511500
511504,Xuzhou District,4,511500
511523,Jiang'an County,4,511500
511524,Changning County,4,511500
511525,Gao County,4,511500
511526,Gong County,4,511500
511527,Yunlian County,4,511500
511528,Xingwen County,4,511500
511529,Pingshan County,4,511500
511602,Guang'an District,4,511600
511603,Forward Zone,4,511600
511621,Yuechi County,4,511600
511622,Wusheng County,4,511600
511623,Linshui County,4,511600
511681,Huaying City,4,511600
511702,Tongchuan District,4,511700
511703,Dachuan District,4,511700
511722,Xuanhan County,4,511700
511723,Kaijiang County,4,511700
511724,Dazhu County,4,511700
511725,Qu County,4,511700
511771,Dazhou Economic Development Zone,4,511700
511781,Wanyuan City,4,511700
511802,Yucheng District,4,511800
511803,Famous mountain area,4,511800
511822,Yingjing County,4,511800
511823,Hanyuan County,4,511800
511824,Shimian County,4,511800
511825,Tianquan County,4,511800
511826,Lushan County,4,511800
511827,Baoxing County,4,511800
511902,Bazhou District,4,511900
511903,Enyang District,4,511900
511921,Tongjiang County,4,511900
511922,Nanjiang County,4,511900
511923,Pingchang County,4,511900
511971,Bazhong Economic Development Zone,4,511900
512002,Yanjiang District,4,512000
512021,Anyue County,4,512000
512022,Lezhi County,4,512000
513201,Maerkang City,4,513200
513221,Wenchuan County,4,513200
513222,Li County,4,513200
513223,Mao County,4,513200
513224,Songpan County,4,513200
513225,Jiuzhaigou County,4,513200
513226,Jinchuan County,4,513200
513227,Xiaojin County,4,513200
513228,Heishui County,4,513200
513230,Rangtang County,4,513200
513231,Aba County,4,513200
513232,Zuoergai County,4,513200
513233,Hongyuan County,4,513200
513301,Kangding City,4,513300
513322,Luding County,4,513300
513323,Danba County,4,513300
513324,Jiulong County,4,513300
513325,Yajiang County,4,513300
513326,Daofu County,4,513300
513327,Luhuo County,4,513300
513328,Ganzi County,4,513300
513329,Xinlong County,4,513300
513330,Derge County,4,513300
513331,Baiyu County,4,513300
513332,Shiqu County,4,513300
513333,Seda County,4,513300
513334,Litang County,4,513300
513335,Batang County,4,513300
513336,Xiangcheng County,4,513300
513337,Daocheng County,4,513300
513338,Derong County,4,513300
513401,Xichang City,4,513400
513402,Huili City,4,513400
513422,Muli Tibetan Autonomous County,4,513400
513423,Yanyuan County,4,513400
513424,Dechang County,4,513400
513426,Huidong County,4,513400
513427,Ningnan County,4,513400
513428,Puge County,4,513400
513429,Butuo County,4,513400
513430,Jinyang County,4,513400
513431,Zhaojue County,4,513400
513432,Xide County,4,513400
513433,Mianning County,4,513400
513434,Yuexi County,4,513400
513435,Ganluo County,4,513400
513436,Meigu County,4,513400
513437,Leibo County,4,513400
520102,Nanming District,4,520100
520103,Yunyan District,4,520100
520111,Huaxi District,4,520100
520112,Wudang District,4,520100
520113,Baiyun District,4,520100
520115,Guanshanhu District,4,520100
520121,Kaiyang County,4,520100
520122,Xifeng County,4,520100
520123,Xiuwen County,4,520100
520181,Qingzhen City,4,520100
520201,Zhongshan District,4,520200
520203,Liuzhi Special District,4,520200
520204,Shuicheng District,4,520200
520281,Panzhou City,4,520200
520302,Honghuagang District,4,520300
520303,Huichuan District,4,520300
520304,Bozhou District,4,520300
520322,Tongzi County,4,520300
520323,Suiyang County,4,520300
520324,Zheng'an County,4,520300
520325,Daozhen Gelao and Miao Autonomous County,4,520300
520326,Wuchuang Gelao and Miao Autonomous County,4,520300
520327,Fenggang County,4,520300
520328,Meitan County,4,520300
520329,Yuqing County,4,520300
520330,Xishui County,4,520300
520381,Chishui City,4,520300
520382,Renhuai City,4,520300
520402,Xixiu District,4,520400
520403,Pingba District,4,520400
520422,Puding County,4,520400
520423,Zhenning Buyi and Miao Autonomous County,4,520400
520424,Guanling Buyi and Miao Autonomous County,4,520400
520425,Ziyun Miao and Buyi Autonomous County,4,520400
520502,Qixingguan District,4,520500
520521,Dafang County,4,520500
520523,Jinsha County,4,520500
520524,Zhijin County,4,520500
520525,Nayong County,4,520500
520526,Weining Yi, Hui and Miao Autonomous County,4,520500
520527,Hezhang County,4,520500
520581,Qianxi City,4,520500
520602,Bijiang District,4,520600
520603,Wanshan District,4,520600
520621,Jiangkou County,4,520600
520622,Yuping Dong Autonomous County,4,520600
520623,Shiqian County,4,520600
520624,Sinan County,4,520600
520625,Yinjiang Tujia and Miao Autonomous County,4,520600
520626,Dejiang County,4,520600
520627,Yanhe Tujia Autonomous County,4,520600
520628,Songtao Miao Autonomous County,4,520600
522301,Xingyi City,4,522300
522302,Xingren City,4,522300
522323,Pu'an County,4,522300
522324,Qinglong County,4,522300
522325,Zhenfeng County,4,522300
522326,Wangmo County,4,522300
522327,Cheheng County,4,522300
522328,Anlong County,4,522300
522601,Kaili City,4,522600
522622,Huangping County,4,522600
522623,Shibing County,4,522600
522624,Sansui County,4,522600
522625,Zhenyuan County,4,522600
522626,Cengong County,4,522600
522627,Tianzhu County,4,522600
522628,Jinping County,4,522600
522629,Jianhe County,4,522600
522630,Taijiang County,4,522600
522631,Liping County,4,522600
522632,Rongjiang County,4,522600
522633,Congjiang County,4,522600
522634,Leishan County,4,522600
522635,Majiang County,4,522600
522636,Danzhai County,4,522600
522701,Duyun City,4,522700
522702,Fuquan City,4,522700
522722,Libo County,4,522700
522723,Guiding County,4,522700
522725,Weng'an County,4,522700
522726,Dushan County,4,522700
522727,Pingtang County,4,522700
522728,Luodian County,4,522700
522729,Changshun County,4,522700
522730,Longli County,4,522700
522731,Huishui County,4,522700
522732,Sandu Shui Autonomous County,4,522700
530102,Wuhua District,4,530100
530103,Panlong District,4,530100
530111,Guandu District,4,530100
530112,Xishan District,4,530100
530113,Dongchuan District,4,530100
530114,Chenggong District,4,530100
530115,Jinning District,4,530100
530124,Fumin County,4,530100
530125,Yiling County,4,530100
530126,Shilin Yi Autonomous County,4,530100
530127,Songming County,4,530100
530128,Luquan Yi and Miao Autonomous County,4,530100
530129,Xundian Hui and Yi Autonomous County,4,530100
530181,Anning City,4,530100
530302,Qilin District,4,530300
530303,Zhanyi District,4,530300
530304,Malong District,4,530300
530322,Luliang County,4,530300
530323,Shizong County,4,530300
530324,Luoping County,4,530300
530325,Fuyuan County,4,530300
530326,Huize County,4,530300
530381,Xuanwei City,4,530300
530402,Hongta District,4,530400
530403,Jiangchuan District,4,530400
530423,Tonghai County,4,530400
530424,Huaning County,4,530400
530425,Yimen County,4,530400
530426,Eshan Yi Autonomous County,4,530400
530427,Xinping Yi and Dai Autonomous County,4,530400
530428,Yuanjiang Hani, Yi and Dai Autonomous County,4,530400
530481,Chengjiang City,4,530400
530502,Longyang District,4,530500
530521,Shidian County,4,530500
530523,Longling County,4,530500
530524,Changning County,4,530500
530581,Tengchong City,4,530500
530602,Zhaoyang District,4,530600
530621,Ludian County,4,530600
530622,Qiaojia County,4,530600
530623,Yanjin County,4,530600
530624,Daguan County,4,530600
530625,Yongshan County,4,530600
530626,Suijiang County,4,530600
530627,Zhenxiong County,4,530600
530628,Yiliang County,4,530600
530629,Weixin County,4,530600
530681,Shuifu City,4,530600
530702,Ancient City District,4,530700
530721,Yulong Naxi Autonomous County,4,530700
530722,Yongsheng County,4,530700
530723,Huaping County,4,530700
530724,Ninglang Yi Autonomous County,4,530700
530802,Simao District,4,530800
530821,Ning'er Hani and Yi Autonomous County,4,530800
530822,Mojiang Hani Autonomous County,4,530800
530823,Jingdong Yi Autonomous County,4,530800
530824,Jinggu Dai and Yi Autonomous County,4,530800
530825,Zhenyuan Yi, Hani and Lahu Autonomous County,4,530800
530826,Jiangcheng Hani and Yi Autonomous County,4,530800
530827,Menglian Dai, Lahu and Wa Autonomous County,4,530800
530828,Lancang Lahu Autonomous County,4,530800
530829,Ximeng Wa Autonomous County,4,530800
530902,Linxiang District,4,530900
530921,Fengqing County,4,530900
530922,Yun County,4,530900
530923,Yongde County,4,530900
530924,Zhenkang County,4,530900
530925,Shuangjiang Lahu, Wa, Blang and Dai Autonomous County,4,530900
530926,Gengma Dai and Wa Autonomous County,4,530900
530927,Cangyuan Wa Autonomous County,4,530900
532301,Chuxiong City,4,532300
532302,Lufeng City,4,532300
532322,Shuangbai County,4,532300
532323,Mouding County,4,532300
532324,Nanhua County,4,532300
532325,Yao'an County,4,532300
532326,Dayao County,4,532300
532327,Yongren County,4,532300
532328,Yuanmou County,4,532300
532329,Wuding County,4,532300
532501,Gejiu City,4,532500
532502,Kaiyuan City,4,532500
532503,Mengzi City,4,532500
532504,Mile City,4,532500
532523,Pingbian Miao Autonomous County,4,532500
532524,Jianshui County,4,532500
532525,Shiping County,4,532500
532527,Luxi County,4,532500
532528,Yuanyang County,4,532500
532529,Honghe County,4,532500
532530,Jinping Miao, Yao and Dai Autonomous County,4,532500
532531,Luchun County,4,532500
532532,Hekou Yao Autonomous County,4,532500
532601,Wenshan City,4,532600
532622,Yanshan County,4,532600
532623,Xichou County,4,532600
532624,Malipo County,4,532600
532625,Maguan County,4,532600
532626,Qiubei County,4,532600
532627,Guangnan County,4,532600
532628,Funing County,4,532600
532801,Jinghong City,4,532800
532822,Menghai County,4,532800
532823,Mengla County,4,532800
532901,Dali City,4,532900
532922,Yangbi Yi Autonomous County,4,532900
532923,Xiangyun County,4,532900
532924,Binchuan County,4,532900
532925,Midu County,4,532900
532926,Nanjian Yi Autonomous County,4,532900
532927,Weishan Yi and Hui Autonomous County,4,532900
532928,Yongping County,4,532900
532929,Yunlong County,4,532900
532930,Eryuan County,4,532900
532931,Jianchuan County,4,532900
532932,Heqing County,4,532900
533102,Ruili City,4,533100
533103,Manshi,4,533100
533122,Lianghe County,4,533100
533123,Yingjiang County,4,533100
533124,Longchuan County,4,533100
533301,Lushui City,4,533300
533323,Fugong County,4,533300
533324,Gongshan Dulong and Nu Autonomous County,4,533300
533325,Lanping Bai and Pumi Autonomous County,4,533300
533401,Shangri-La City,4,533400
533422,Deqin County,4,533400
533423,Weixi Lisu Autonomous County,4,533400
540102,Chengguan District,4,540100
540103,Doilungdeqen District,4,540100
540104,Daze District,4,540100
540121,Linzhou County,4,540100
540122,Dangxiong County,4,540100
540123,Nyingchi County,4,540100
540124,Qushui County,4,540100
540127,Mezhugongka County,4,540100
540171,Golmud Tibetan-Qinghai Industrial Park,4,540100
540172,Lhasa Economic and Technological Development Zone,4,540100
540173,Tibet Cultural Tourism Creative Park,4,540100
540174,Dazi Industrial Park,4,540100
540202,Sangzhuzi District,4,540200
540221,Namulin County,4,540200
540222,Gyangze County,4,540200
540223,Tingri County,4,540200
540224,Sakya County,4,540200
540225,Lhazi County,4,540200
540226,Angren County,4,540200
540227,Xietongmen County,4,540200
540228,Bailang County,4,540200
540229,Renbu County,4,540200
540230,Kangma County,4,540200
540231,Dingjie County,4,540200
540232,Zhongba County,4,540200
540233,Yadong County,4,540200
540234,Jilong County,4,540200
540235,Nyalam County,4,540200
540236,Saga County,4,540200
540237,Gamba County,4,540200
540302,Karuo District,4,540300
540321,Jiangda County,4,540300
540322,Gongjue County,4,540300
540323,Leiwuqi County,4,540300
540324,Dingqing County,4,540300
540325,Chaya County,4,540300
540326,Basu County,4,540300
540327,Zuogong County,4,540300
540328,Mangkang County,4,540300
540329,Luolong County,4,540300
540330,Bianba County,4,540300
540402,Bayi District,4,540400
540421,Gongbu Gyamda County,4,540400
540422,Milin County,4,540400
540423,Medog County,4,540400
540424,Bomi County,4,540400
540425,Chayu County,4,540400
540426,Lang County,4,540400
540502,Naidong District,4,540500
540521,Zhanang County,4,540500
540522,Gongga County,4,540500
540523,Sangri County,4,540500
540524,Qiongjie County,4,540500
540525,Qusong County,4,540500
540526,Comei County,4,540500
540527,Lhoza County,4,540500
540528,Jiacha County,4,540500
540529,Longzi County,4,540500
540530,Cona County,4,540500
540531,Langkazi County,4,540500
540602,Sene District,4,540600
540621,Jiali County,4,540600
540622,Biru County,4,540600
540623,Nierong County,4,540600
540624,Anduo County,4,540600
540625,Shenzha County,4,540600
540626,Suo County,4,540600
540627,Bangor County,4,540600
540628,Baqing County,4,540600
540629,Nima County,4,540600
540630,Shuanghu County,4,540600
542521,Pulang County,4,542500
542522,Zada County,4,542500
542523,Gar County,4,542500
542524,Rituo County,4,542500
542525,Geji County,4,542500
542526,Gaze County,4,542500
542527,Cuoqin County,4,542500
610102,New Town,4,610100
610103,Beilin District,4,610100
610104,Lianhu District,4,610100
610111,Baqiao District,4,610100
610112,Weiyang District,4,610100
610113,Yanta District,4,610100
610114,Yanliang District,4,610100
610115,Lintong District,4,610100
610116,Chang'an District,4,610100
610117,Gaoling District,4,610100
610118,Huayi District,4,610100
610122,Lantian County,4,610100
610124,Zhouzhi County,4,610100
610202,Wangyi District,4,610200
610203,Yintai District,4,610200
610204,Yaozhou District,4,610200
610222,Yijun County,4,610200
610302,Weibin District,4,610300
610303,Jintai District,4,610300
610304,Chencang District,4,610300
610305,Fengxiang District,4,610300
610323,Qishan County,4,610300
610324,Fufeng County,4,610300
610326,Meixian,4,610300
610327,Long County,4,610300
610328,Qianyang County,4,610300
610329,Linyou County,4,610300
610330,Feng County,4,610300
610331,Taibai County,4,610300
610402,Qindu District,4,610400
610403,Yangling District,4,610400
610404,Weicheng District,4,610400
610422,Sanyuan County,4,610400
610423,Jingyang County,4,610400
610424,Qian County,4,610400
610425,Liquan County,4,610400
610426,Yongshou County,4,610400
610428,Changwu County,4,610400
610429,Xunyi County,4,610400
610430,Chunhua County,4,610400
610431,Wugong County,4,610400
610481,Xingping City,4,610400
610482,Binzhou City,4,610400
610502,Linwei District,4,610500
610503,Huazhou District,4,610500
610522,Tongguan County,4,610500
610523,Dali County,4,610500
610524,Heyang County,4,610500
610525,Chengcheng County,4,610500
610526,Pucheng County,4,610500
610527,Baishui County,4,610500
610528,Fuping County,4,610500
610581,Hancheng City,4,610500
610582,Huayin City,4,610500
610602,Pagoda District,4,610600
610603,Ansai District,4,610600
610621,Yanchang County,4,610600
610622,Yanchuan County,4,610600
610625,Zhidan County,4,610600
610626,Wuqi County,4,610600
610627,Ganquan County,4,610600
610628,Fuxian,4,610600
610629,Luochuan County,4,610600
610630,Yichuan County,4,610600
610631,Huanglong County,4,610600
610632,Huangling County,4,610600
610681,Zichang City,4,610600
610702,Hantai District,4,610700
610703,Nanzheng District,4,610700
610722,Chenggu County,4,610700
610723,Yang County,4,610700
610724,Xixiang County,4,610700
610725,Mian County,4,610700
610726,Ningqiang County,4,610700
610727,Lueyang County,4,610700
610728,Zhenba County,4,610700
610729,Liuba County,4,610700
610730,Foping County,4,610700
610802,Yuyang District,4,610800
610803,Hengshan District,4,610800
610822,Fugu County,4,610800
610824,Jingbian County,4,610800
610825,Dingbian County,4,610800
610826,Suide County,4,610800
610827,Mizhi County,4,610800
610828,Jia County,4,610800
610829,Wubao County,4,610800
610830,Qingjian County,4,610800
610831,Zizhou County,4,610800
610881,Shenmu City,4,610800
610902,Hanbin District,4,610900
610921,Hanyin County,4,610900
610922,Shiquan County,4,610900
610923,Ningshan County,4,610900
610924,Ziyang County,4,610900
610925,Langao County,4,610900
610926,Pingli County,4,610900
610927,Zhenping County,4,610900
610929,Baihe County,4,610900
610981,Xunyang City,4,610900
611002,Shangzhou District,4,611000
611021,Luonan County,4,611000
611022,Danfeng County,4,611000
611023,Shangnan County,4,611000
611024,Shanyang County,4,611000
611025,Zhen'an County,4,611000
611026,Zhashui County,4,611000
620102,Chengguan District,4,620100
620103,Qilihe District,4,620100
620104,Xigu District,4,620100
620105,Anning District,4,620100
620111,Honggu District,4,620100
620121,Yongdeng County,4,620100
620122,Gaolan County,4,620100
620123,Yuzhong County,4,620100
620171,Lanzhou New District,4,620100
620201,Jiayuguan City,4,620200
620302,Jinchuan District,4,620300
620321,Yongchang County,4,620300
620402,Silver District,4,620400
620403,Pingchuan District,4,620400
620421,Jingyuan County,4,620400
620422,Huining County,4,620400
620423,Jingtai County,4,620400
620502,Qinzhou District,4,620500
620503,Maiji District,4,620500
620521,Qingshui County,4,620500
620522,Qin'an County,4,620500
620523,Gangu County,4,620500
620524,Wushan County,4,620500
620525,Zhangjiachuan Hui Autonomous County,4,620500
620602,Liangzhou District,4,620600
620621,Minqin County,4,620600
620622,Gulang County,4,620600
620623,Tianzhu Tibetan Autonomous County,4,620600
620702,Ganzhou District,4,620700
620721,Sunan Yugu Autonomous County,4,620700
620722,Minle County,4,620700
620723,Linze County,4,620700
620724,Gaotai County,4,620700
620725,Shandan County,4,620700
620802,Kongtong District,4,620800
620821,Jingchuan County,4,620800
620822,Lingtai County,4,620800
620823,Chongxin County,4,620800
620825,Zhuanglang County,4,620800
620826,Jingning County,4,620800
620881,Huating City,4,620800
620902,Suzhou District,4,620900
620921,Jinta County,4,620900
620922,Guazhou County,4,620900
620923,Subei Mongolian Autonomous County,4,620900
620924,Aksai Kazakh Autonomous County,4,620900
620981,Yumen City,4,620900
620982,Dunhuang City,4,620900
621002,Xifeng District,4,621000
621021,Qingcheng County,4,621000
621022,Huan County,4,621000
621023,Huachi County,4,621000
621024,Heshui County,4,621000
621025,Zhengning County,4,621000
621026,Ning County,4,621000
621027,Zhenyuan County,4,621000
621102,An Ding District,4,621100
621121,Tongwei County,4,621100
621122,Longxi County,4,621100
621123,Weiyuan County,4,621100
621124,Lintao County,4,621100
621125,Zhang County,4,621100
621126,Min County,4,621100
621202,Wudu District,4,621200
621221,Cheng County,4,621200
621222,Wen County,4,621200
621223,Dangchang County,4,621200
621224,Kang County,4,621200
621225,Xihe County,4,621200
621226,Li County,4,621200
621227,Huixian,4,621200
621228,Liangdang County,4,621200
622901,Linxia City,4,622900
622921,Linxia County,4,622900
622922,Kangle County,4,622900
622923,Yongjing County,4,622900
622924,Guanghe County,4,622900
622925,Hezheng County,4,622900
622926,Dongxiang Autonomous County,4,622900
622927,Jishishan Baoan, Dongxiang and Salar Autonomous County,4,622900
623001,Hezuo City,4,623000
623021,Lintan County,4,623000
623022,Zhoni County,4,623000
623023,Zhouqu County,4,623000
623024,Diebu County,4,623000
623025,Maqu County,4,623000
623026,Luqu County,4,623000
623027,Xiahe County,4,623000
630102,Chengdong District,4,630100
630103,City Center District,4,630100
630104,West District,4,630100
630105,Chengbei District,4,630100
630106,Huangzhong District,4,630100
630121,Datong Hui and Tu Autonomous County,4,630100
630123,Huangyuan County,4,630100
630202,Ledu District,4,630200
630203,Ping An District,4,630200
630222,Minhe Hui and Tu Autonomous County,4,630200
630223,Huzhu Tu Autonomous County,4,630200
630224,Hualong Hui Autonomous County,4,630200
630225,Xunhua Salar Autonomous County,4,630200
632221,Menyuan Hui Autonomous County,4,632200
632222,Qilian County,4,632200
632223,Haiyan County,4,632200
632224,Gangcha County,4,632200
632301,Tongren City,4,632300
632322,Jianzha County,4,632300
632323,Zeku County,4,632300
632324,Henan Mongolian Autonomous County,4,632300
632521,Gonghe County,4,632500
632522,Tongde County,4,632500
632523,Guide County,4,632500
632524,Xinghai County,4,632500
632525,Guinan County,4,632500
632621,Maqin County,4,632600
632622,Banma County,4,632600
632623,Gande County,4,632600
632624,Dari County,4,632600
632625,Jiuzhi County,4,632600
632626,Maduo County,4,632600
632701,Yushu City,4,632700
632722,Zaduo County,4,632700
632723,Chengduo County,4,632700
632724,Zhiduo County,4,632700
632725,Nangqian County,4,632700
632726,Qumalai County,4,632700
632801,Golmud City,4,632800
632802,Delingha City,4,632800
632803,Mangya City,4,632800
632821,Wulan County,4,632800
632822,Dulan County,4,632800
632823,Tianjun County,4,632800
632857,Daxiadan Administrative Committee,4,632800
640104,Xingqing District,4,640100
640105,Xixia District,4,640100
640106,Jinfeng District,4,640100
640121,Yongning County,4,640100
640122,Helan County,4,640100
640181,Lingwu City,4,640100
640202,Dawukou District,4,640200
640205,Huinong District,4,640200
640221,Pingluo County,4,640200
640302,Litong District,4,640300
640303,Hongsibao District,4,640300
640323,Yanchi County,4,640300
640324,Tongxin County,4,640300
640381,Qingtongxia City,4,640300
640402,Yuanzhou District,4,640400
640422,Xiji County,4,640400
640423,Longde County,4,640400
640424,Jingyuan County,4,640400
640425,Pengyang County,4,640400
640502,Shapotou District,4,640500
640521,Zhongning County,4,640500
640522,Haiyuan County,4,640500
650102,Tianshan District,4,650100
650103,Shayibak District,4,650100
650104,New Urban District,4,650100
650105,Shuimogou District,4,650100
650106,Tou Tunhe District,4,650100
650107,Dabancheng District,4,650100
650109,Midong District,4,650100
650121,Urumqi County,4,650100
650202,Dushanzi District,4,650200
650203,Karamay District,4,650200
650204,Baijiantan District,4,650200
650205,Wuerhe District,4,650200
650402,Gaochang District,4,650400
650421,Shanshan County,4,650400
650422,Toksun County,4,650400
650502,Yizhou District,4,650500
650521,Balikun Kazakh Autonomous County,4,650500
650522,Yiwu County,4,650500
652301,Changji City,4,652300
652302,Fukang City,4,652300
652323,Hutubi County,4,652300
652324,Manas County,4,652300
652325,Qitai County,4,652300
652327,Jimsar County,4,652300
652328,Mulei Kazakh Autonomous County,4,652300
652701,Bole City,4,652700
652702,Alashankou City,4,652700
652722,Jinghe County,4,652700
652723,Wenquan County,4,652700
652801,Korla City,4,652800
652822,Luntai County,4,652800
652823,Yuli County,4,652800
652824,Ruoqiang County,4,652800
652825,Qiemo County,4,652800
652826,Yanqi Hui Autonomous County,4,652800
652827,Hejing County,4,652800
652828,Heshuo County,4,652800
652829,Bohu County,4,652800
652871,Korla Economic and Technological Development Zone,4,652800
652901,Aksu City,4,652900
652902,Kuqa City,4,652900
652922,Wensu County,4,652900
652924,Shaya County,4,652900
652925,Xinhe County,4,652900
652926,Baicheng County,4,652900
652927,Wushi County,4,652900
652928,Awati County,4,652900
652929,Keping County,4,652900
653001,Atushi City,4,653000
653022,Aketao County,4,653000
653023,Aheqi County,4,653000
653024,Wuqia County,4,653000
653101,Kashgar City,4,653100
653121,Shufu County,4,653100
653122,Shule County,4,653100
653123,Yingjisha County,4,653100
653124,Zep County,4,653100
653125,Shache County,4,653100
653126,Yecheng County,4,653100
653127,Maigaiti County,4,653100
653128,Yuepuhu County,4,653100
653129,Jiashi County,4,653100
653130,Bachu County,4,653100
653131,Tashikurgan Tajik Autonomous County,4,653100
653201,Hotan City,4,653200
653221,Hotan County,4,653200
653222,Moyu County,4,653200
653223,Pishan County,4,653200
653224,Luopu County,4,653200
653225,Cele County,4,653200
653226,Yutian County,4,653200
653227,Minfeng County,4,653200
654002,Yining City,4,654000
654003,Kuitun City,4,654000
654004,Horgos City,4,654000
654021,Yining County,4,654000
654022,Chabuchaer Xibe Autonomous County,4,654000
654023,Huocheng County,4,654000
654024,Gongliu County,4,654000
654025,Xinyuan County,4,654000
654026,Zhaosu County,4,654000
654027,Tekes County,4,654000
654028,Nileke County,4,654000
654201,Tacheng City,4,654200
654202,Wusu City,4,654200
654203,Shawan City,4,654200
654221,Emin County,4,654200
654224,Tori County,4,654200
